genres,release_date,price,item_id,developer
"['Action', 'Free to Play']",2017-04-17,Free,587650,marnamai
"['Action', 'Indie']",2017-04-17,1.99,615390,Obi-Wanya
"['Action', 'Adventure', 'Strategy']",1998-10-15,9.99,610860,Monolith Productions
['Action'],2017-03-16,Free To Play,610940,MoYi Technology
"['Adventure', 'Casual']",2017-04-17,6.99,622620,Ghost Ship Studios
"['Action', 'Indie', 'RPG']",2017-04-17,2.99,621530,Spectrum Games
"['Action', 'Indie']",2017-04-17,Free,587980,JMJ Interactive
"['Design &amp; Illustration', 'Web Publishing']",2017-04-17,7.99,618680,KADOKAWA
"['Design &amp; Illustration', 'Web Publishing']",2017-04-17,4.99,618681,KADOKAWA
"['Design &amp; Illustration', 'Web Publishing']",2017-04-17,17.99,618682,"KADOKAWA,Celianna"
"['Design &amp; Illustration', 'Web Publishing']",2017-04-17,6.99,618770,KADOKAWA
"['Design &amp; Illustration', 'Web Publishing']",2017-04-17,13.99,618771,Murray Atkinson
"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-17,0.99,458600,"KxONE,Andrew Drumov,starmops"
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017-04-17,Free To Play,599060,5th Planet Games
"['Action', 'Casual', 'Indie', 'Sports', 'Early Access']",Apr 2017,24.99,521330,"Strength in Numbers Studios, Inc"
['Action'],2017-04-17,19.99,614020,"Team NINJA,KOEI TECMO GAMES CO., LTD."
"['Action', 'Indie']",2017-04-13,4.99,606190,N94Games
"['Action', 'Indie']",2017-04-13,9.99,524640,Ogre Head Studio
['Strategy'],2017-04-14,5.99,606940,Big Fun Games
"['Adventure', 'Casual', 'Indie']",2017-04-14,6.99,558780,Specialbit Studio
"['Action', 'Indie']",2017-04-14,0.99,584630,Ogre Head Studio
"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-12,0.99,620240,Outcorp
"['Casual', 'Indie']",2017-04-12,0.99,622960,Outcorp
"['Action', 'Racing', 'Simulation', 'Sports']",2017-04-12,4.99,610780,VGstudio
"['Casual', 'Indie', 'Strategy']",2017-04-12,1.99,620340,DoubtfulSoup
['Strategy'],2017-04-12,7.99,615380,GSC Game World
"['Action', 'Racing', 'Simulation', 'Sports']",2017-04-12,2.99,622390,VGstudio
"['Action', 'Adventure', 'Indie', 'RPG']",2017-04-12,9.99,612670,Fishcow Studio
"['Action', 'Indie', 'RPG', 'Early Access']",2017-05-23,9.99,308600,Nik Nak Studios
['Simulation'],2017-04-13,24.99,500170,ExViRe
"['Action', 'Indie', 'Strategy']",2017-04-13,1.99,609990,ByteRockers' Games
"['Adventure', 'Casual', 'Indie']",2017-04-13,Free,624510,EvilCoGames
"['Adventure', 'Casual', 'Indie']",2017-04-18,9.99,589480,Bionic Penguin
['Adventure'],2017-04-12,34.99,512180,"Red Entertainment,LANTERN ROOMS"
"['Adventure', 'Casual', 'Indie']",2017-04-11,0.99,586380,ColloseusX
"['Action', 'Indie']",2017-04-12,0.99,607270,André Bertaglia
['Strategy'],2017-04-12,Free,587740,HexWar Games
"['Action', 'Indie', 'RPG']",2017-04-11,14.99,293780,Powerhoof
['Action'],2017-04-11,1.99,569691,"KOEI TECMO GAMES CO., LTD."
"['Free to Play', 'Massively Multiplayer', 'Simulation']",2012-08-22,Free To Play,583740,Nikita Online
['Simulation'],2017-04-11,34.99,614000,Globall Art
"['Action', 'Adventure']",2017-04-07,39.99,501590,People Can Fly
"['Action', 'Indie', 'RPG']",2017-04-07,Free to Play,470040,SkyRiver Studios
"['Action', 'Adventure', 'Indie', 'Strategy']",2017-04-07,9.99,503350,Milkstone Studios
"['Action', 'Indie']",2017-04-07,1.99,621840,Nerdook Productions
"['Adventure', 'Casual', 'Indie', 'RPG']",2017-04-07,4.99,602940,StarSystemStudios™
"['Action', 'Indie']",2017-04-07,3.99,611350,HFM Games
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2017-04-07,14.99,579840,"2Play,Prasius"
"['Action', 'Strategy']",1998-07-31,9.99,615250,Interplay Entertainment Corp.
"['Casual', 'Indie']",2017-04-06,0.99,610360,Quiet River
"['Indie', 'Strategy', 'Early Access']",2017-04-06,14.99,562500,Battlecruiser Games
"['Simulation', 'Strategy']",2017-04-06,19.99,538020,Paradox Development Studio
"['Action', 'Casual', 'Indie']",2017-04-06,4.99,613420,Kraken Bit
"['Adventure', 'Indie']",2017-04-06,9.99,392280,Denis Galanin (mif2000)
"['Simulation', 'Strategy']",2017-04-05,19.99,617962,Paradox Development Studio
"['Simulation', 'Strategy']",2017-04-05,10.99,617961,Paradox Development Studio
"['Action', 'Adventure']",2017-04-05,0.99,614460,AmberTail
['Simulation'],2017-04-05,4.99,295194,Eisenbahnwerk
"['Indie', 'Racing', 'Sports']",2017-04-05,11.99,355010,Iceflake Studios
['Simulation'],2017-04-05,4.99,513108,Skyhook Games
['Racing'],2017-04-05,3.99,606090,Iceflake Studios
['Simulation'],2017-04-05,4.99,513109,Skyhook Games
"['Adventure', 'Indie']",2017-04-05,5.99,602590,Fosfatina Ediciones
"['Action', 'Adventure', 'Indie']",2017-04-05,9.99,589510,Yacht Club Games
"['Action', 'Casual', 'Indie']",2017-04-05,6.99,605490,Three Frog Studios
"['Adventure', 'Indie']",2017-04-05,Free,618280,Cloudhead Games ltd.
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017-04-05,5.99,338350,b-alive gmbh
"['Free to Play', 'Indie', 'Simulation']",2017-04-05,Free To Play,568770,Dicesuki
"['Adventure', 'Casual']",2017-04-06,9.99,614650,Elephant Games
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2016-02-09,Free,526400,Ithaqua Labs
"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",2017-04-06,4.99,572160,Cryptic Sea
['Action'],2017-04-07,14.99,544580,"MAGES. Inc.,5pb"
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-03-30,2.99,614050,BWGames
"['Adventure', 'Casual', 'Indie', 'Simulation']",2017-04-06,0.99,610810,Xorcerox
"['Indie', 'Racing', 'Simulation', 'Sports']",2017-04-06,4.99,601170,Ara Interactive
"['Action', 'Indie', 'Simulation', 'Sports', 'Early Access']",2017-04-07,9.99,617680,Rusto
"['Casual', 'Indie', 'Simulation']",2017-04-07,2.99,546820,Play Publishing
"['Indie', 'Strategy']",2017-04-07,4.99,586390,Nathan Meunier
"['Indie', 'Sports']",2017-04-07,7.99,492200,3GoGames
"['Adventure', 'Casual']",2017-04-07,11.99,618980,Artogon
"['Adventure', 'Casual', 'Early Access']",2015-03-19,3.99,344040,Lord Kres
"['Action', 'Casual', 'Indie']",2017-04-05,1.99,585970,Starwind Games
"['Indie', 'Strategy']",2017-04-05,14.99,410330,Antropi
"['Adventure', 'Indie']",2017-04-04,9.99,599480,Weixi Studio
"['Adventure', 'Indie']",2017-04-04,15.99,453310,PaperSeven LTD
"['Simulation', 'Strategy']",2017-04-05,19.99,451950,Trend Redaktions- und Verlagsgesellschaft mbH
"['Simulation', 'Strategy']",1994-01-01,5.99,598990,Assemble Entertainment
"['Simulation', 'Strategy']",2001-10-09,5.99,599000,Assemble Entertainment
"['Action', 'Indie']",2017-04-05,3.99,609120,Studio SiestA
"['Indie', 'Strategy', 'Early Access']",2017-04-05,9.99,527960,Mechanical Monocle
['Racing'],2017-04-04,29.99,402130,Kylotonn
['Racing'],2017-04-04,9.99,600590,Kylotonn
['Racing'],2017-04-04,9.99,600591,Kylotonn
['Racing'],2017-04-04,9.99,600592,Kylotonn
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-04-03,3.99,611920,Arcane Raise
"['Action', 'Indie']",2017-04-04,9.99,495820,Lead Money Games
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-04-04,2.99,603770,Arcane Raise
"['Racing', 'Simulation', 'Sports']",2017-04-04,5.99,515160,Milestone S.r.l.
['Action'],2017-04-04,4.99,569688,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2017-04-04,9.99,616300,Panoramik Inc
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-04-03,3.99,611921,Arcane Raise
['Simulation'],2017-04-04,17.99,605780,"Aerosoft,Caipirinha Games"
"['Action', 'Indie']",2017-04-04,9.99,611690,GameBubble06
"['Simulation', 'Strategy']",2017-04-03,19.99,617960,Paradox Development Studio
"['Casual', 'Indie']",2017-04-04,14.99,521350,"Smiling Buddha Games, LLC"
"['Adventure', 'Indie', 'RPG']",2017-04-03,0.99,615160,Sunshine Games
"['Adventure', 'Casual']",2017-04-03,9.99,614380,Top Evidence Studio
"['Adventure', 'Casual', 'Indie', 'Simulation']",2015-11-10,0.99,548500,"GZ Storm,Astrojone"
"['Action', 'Adventure', 'RPG', 'Simulation']",2017-04-03,0.99,593950,ChemBlock
"['RPG', 'Simulation', 'Strategy']",2017-04-03,18.99,616170,Paradox Development Studio
"['Action', 'Racing', 'Simulation']",2016-08-05,1.99,469550,Play Publishing
"['Action', 'Indie', 'Racing']",2017-04-01,1.99,546830,Play Publishing
"['Casual', 'Indie']",2017-04-01,2.99,599090,LiMAVR
"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG', 'Early Access']",2017-04-01,Free To Play,509530,Chad Meffert
"['Action', 'Adventure', 'Indie']",2017-04-01,5.99,602170,Anatoliy Loginovskikh
"['Action', 'Adventure', 'Indie']",2017-04-03,6.99,542660,Skandivania Games
"['Action', 'Indie']",2017-04-03,4.99,549790,"Warrior General Games, LLC"
"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-03,4.99,545890,Insane Mind Games
"['Adventure', 'Casual']",2017-03-31,19.99,615930,VisualArts/Key
"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-01,0.99,608390,"YarGri,EHTechnology"
"['Adventure', 'Casual']",2017-03-31,12.99,519110,VisualArts/Key
"['Adventure', 'Free to Play']",2016-11-10,Free To Play,587570,Horizon Studio
"['Action', 'Adventure', 'Indie']",2017-03-31,3.99,598590,OrionSoft
"['Adventure', 'Free to Play']",2017-03-31,2.99,605930,Horizon Studio
"['Action', 'Adventure', 'Indie', 'Early Access']",2017-03-31,9.99,580510,Swizzle llc
"['Action', 'Adventure', 'Indie', 'RPG']",2017-02-20,0.99,595780,Sunight Games
"['Indie', 'RPG']",2017-03-31,4.99,603080,Kisareth Studios
"['Indie', 'Simulation']",2017-03-31,6.99,521840,Team Fractal Alligator
['Strategy'],2017-03-31,4.99,613120,HexWar Games
"['Action', 'Adventure', 'Indie']",2017-03-31,14.99,568180,Sword Twin Studios Ltd.
"['Adventure', 'Casual', 'Free to Play']",2017-03-31,Free,605610,Brave Rabbit Games
"['Adventure', 'Indie', 'Strategy', 'Early Access']",2017-03-31,7.99,498390,Glowing Quartz Indie
"['Indie', 'Simulation']",2017-03-31,4.99,612210,Team Fractal Alligator
"['Indie', 'Sports']",2017-03-31,2.99,609830,Gobbo Games
"['Casual', 'Indie']",2017-03-31,1.99,601240,Playrock Studios
"['Adventure', 'Casual']",2017-03-31,9.99,613350,Blam! Games
"['Indie', 'Simulation', 'Strategy']",2017-03-31,7.99,493220,Goatee Games
"['Action', 'Adventure', 'Indie', 'Simulation']",2017-03-31,14.99,608800,Muse Games
"['Action', 'Adventure', 'Indie']",2017-03-31,9.99,522080,Gamepopper
"['Action', 'Adventure']",2017-03-31,3.99,593271,Infinity Ward
"['Adventure', 'Indie']",2017-03-31,0.99,547150,Zoltok's
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-03-30,19.99,464830,Sunburned Games
"['Action', 'Adventure', 'Indie']",2017-03-30,3.99,580560,The Rock Studio
"['Casual', 'Indie']",2017-03-30,9.99,610610,PacoProject
"['Action', 'Casual', 'Indie']",2017-01-01,4.99,604640,Outer Rim Studios LLC
"['Adventure', 'Casual', 'Indie', 'RPG']",2017-03-30,0.99,531750,Stegalosaurus Game Development
"['Adventure', 'Indie']",2017-03-30,2.99,612170,Baba Yaga Games
"['Adventure', 'Indie', 'RPG']",2017-03-30,5.99,609760,Choice of Games
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2017-03-30,9.99,574677,Virtual Racing Industries Ltd.
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2017-03-30,9.99,574676,Virtual Racing Industries Ltd.
"['Adventure', 'Casual', 'Indie']",2017-03-30,19.99,494170,Muzintou
"['Action', 'Adventure', 'Indie']",2017-03-28,0.99,602880,Alex Hall
"['Adventure', 'Indie']",2017-03-28,4.99,575710,Phung Games
['Adventure'],2017-03-28,0.99,602280,Phung Games
"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-28,1.99,613610,"Jeremy Sebastiano,Matt Maurer"
"['Adventure', 'Casual', 'Indie']",2017-03-28,6.99,390620,Rejected Games
"['Action', 'Indie', 'Sports', 'Early Access']",2017-03-28,4.99,529140,Trainwreck Games
"['Action', 'Adventure', 'Indie', 'Early Access']",2017-03-29,3.99,560080,uegamestudio
"['Action', 'Indie', 'Sports']",2017-03-28,1.99,615200,Spaceboy Games
"['Action', 'Adventure', 'Indie']",2017-03-28,19.99,312520,Videocult
"['Indie', 'Simulation', 'Early Access']",2017-03-28,9.99,562800,Nick Shesterin
"['Free to Play', 'RPG', 'Simulation']",2017-03-29,Free to Play,588430,Bethesda Game Studios
"['Action', 'RPG', 'Simulation']",1989-01-01,5.99,569200,"ORIGIN Systems, Inc."
"['Adventure', 'Casual']",2017-03-29,9.99,610110,Media Art
"['Action', 'Casual', 'Indie']",2017-03-29,0.99,614900,Paleno Games
"['Adventure', 'Indie', 'RPG']",2017-03-29,1.99,609200,WindThunder Studio
['Action'],2017-03-29,3.99,548130,Slothzilla Games
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017-03-29,4.99,602450,Trion Worlds
['Action'],2017-03-29,4.99,606030,Orangepixel
['Indie'],2017-03-28,4.99,530510,Wolfray Entertainment
"['Casual', 'Indie']",2017-03-28,2.99,605510,BEta - indie
"['Casual', 'Free to Play', 'RPG', 'Early Access']",2017-03-17,Free To Play,600120,"SkywardRiver,Zetasis,BeNjO,Nikakosa,Rex"
"['Strategy', 'Early Access']",2017-03-24,6.99,581220,Oreol
"['Indie', 'RPG', 'Strategy']",2017-03-24,29.99,365360,Overhype Studios
"['Action', 'RPG']",2017-03-24,29.99,404590,Games Farm
"['Indie', 'RPG']",2017-03-24,6.99,607780,Red Skald
"['Action', 'Adventure', 'RPG']",1995-11-08,9.99,613240,Interplay
"['Adventure', 'Casual', 'Indie']",2017-03-24,19.99,578900,Rolling Crown
"['Casual', 'Simulation', 'Strategy', 'Early Access']",2017-03-24,9.99,602180,Vlad Cristian
['Action'],2017-03-27,14.99,506971,"FromSoftware, Inc."
"['Action', 'Indie', 'RPG', 'Strategy']",2017-03-28,19.99,492290,Frozenbyte
"['Action', 'Adventure', 'Casual', 'RPG']",2017-03-27,9.99,612810,BottleCube inc.
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017-03-27,4.99,591380,Systemic Games
"['Action', 'Adventure']",2017-03-27,14.99,598020,Hangar 13
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2017-02-26,6.99,599460,Digdog Studio
['Sports'],2017-03-28,11.99,543010,V7 Entertainment Inc.
['Action'],2017-03-28,1.99,569686,"KOEI TECMO GAMES CO., LTD."
['Action'],2017-03-28,1.99,569685,"KOEI TECMO GAMES CO., LTD."
['Action'],2017-03-28,4.99,569687,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Adventure']",2017-03-28,Free,601190,"Castle Pixel, LLC."
"['Adventure', 'Casual', 'Indie']",2017-03-28,19.99,544330,Sumo Digital
"['Action', 'Casual', 'Indie', 'Simulation']",2017-03-24,0.99,589420,Nikolai Usachev
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-03-24,9.99,461340,Aldorlea Games
"['Action', 'Casual', 'Indie', 'Simulation', 'Sports']",2017-03-24,1.99,603260,M. Hanka
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2017-03-24,0.99,598470,Electric Root
"['Indie', 'Simulation', 'Sports', 'Strategy']",2017-03-24,19.99,465650,Out of the Park Developments
"['Indie', 'RPG', 'Strategy']",2017-03-24,4.99,575670,Ivan Pestrikov
"['Simulation', 'Sports', 'Strategy']",2017-03-24,14.99,595970,Big Blaze Games
"['Simulation', 'Sports', 'Strategy']",2017-03-24,29.99,507300,Big Blaze Games
"['Action', 'Adventure', 'Indie']",2017-03-24,1.99,614080,@unepic_fran
"['Action', 'Adventure', 'Casual']",2017-03-24,2.99,590570,BC
"['Casual', 'Simulation']",2017-03-22,2.99,600600,EcoGames
['Simulation'],2017-03-22,17.99,610970,N3V Games
['Simulation'],2017-03-23,14.99,569700,TML-Studios
"['Adventure', 'Indie']",2017-03-23,9.99,593330,Alexander Goodwin
"['Casual', 'Free to Play', 'Sports']",2017-03-23,Free To Play,522230,Robot Riot UG (haftungsbeschränkt)
"['Action', 'Adventure', 'Indie']",2017-03-23,0.99,605530,Tatyana Murzina
"['Indie', 'Strategy']",2017-03-23,29.99,580710,"Every Single Soldier,Retro Epic"
"['Action', 'Indie']",2017-03-23,1.99,605050,Polygon Art
"['Adventure', 'Casual']",2017-03-23,9.99,580010,Eipix Entertainment
['Action'],2017-03-21,Free to Play,569681,"KOEI TECMO GAMES CO., LTD."
['Action'],2017-03-21,Free to Play,569684,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Indie']",2017-03-21,6.99,548220,Pumpkin Games
"['Action', 'Indie']",2017-03-21,2.99,602120,Mokomoto
['Strategy'],2017-03-21,19.99,521740,"KOEI TECMO GAMES CO., LTD."
['Strategy'],2017-03-21,12.99,545010,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",2017-03-21,4.99,562730,Badim
['Strategy'],2017-03-21,19.99,521730,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Indie', 'Racing']",2017-03-22,0.99,514460,MagicIndie
"['Adventure', 'Casual', 'Indie']",2017-03-22,0.99,604140,Timberwolf Studios
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-03-22,4.99,599900,Lapusanu Patriciu
"['Simulation', 'Strategy']",2017-03-22,Free,563850,Colossal Order Ltd.
"['Action', 'Adventure', 'Indie']",2017-03-22,1.99,595020,q-bit Games
"['Action', 'Adventure', 'Indie']",2017-03-22,4.99,497710,q-bit Games
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017-03-22,29.99,606320,WeMade
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017-03-22,44.99,606321,WeMade
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-03-21,7.99,591497,DL Softworks
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017-03-21,6.99,578920,Galaxy Game Studio
"['Casual', 'Indie', 'Strategy']",2017-03-27,4.99,611320,Felip Guimerà
"['Indie', 'Simulation', 'Strategy']",2017-03-20,9.99,514290,Mind Leak
"['Casual', 'Indie']",2017-03-20,Free,610820,Quiet River
['Indie'],2017-03-20,1.99,597090,LunarCore Games
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2017-03-20,2.99,502730,Cogent Education
['Indie'],2017-03-20,3.99,594750,"Romans I XVI Gaming, LLC"
"['Adventure', 'Indie']",2017-03-20,9.99,449510,3D2 Entertainment
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2017-03-20,4.99,594270,GameOrchard Productions
"['Adventure', 'Indie']",2017-03-20,0.99,585730,3D2 Entertainment
"['Adventure', 'RPG', 'Strategy']",2017-03-20,19.99,581340,Liber Primus Games
"['Action', 'Indie']",2017-03-20,2.99,601850,Skunkape Interactive
"['Casual', 'Indie', 'Simulation']",2017-01-10,1.99,546070,PanGuoJun
['Casual'],2017-03-15,0.99,607680,aqwatron
['Utilities'],2009-10-01,11.99,583010,VoiceAttack.com
"['Action', 'Indie', 'Sports']",2017-03-19,0.99,605520,"Mad Hunter Studio,EHTechnology"
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-03-17,9.99,443890,Wave Interactive
"['Action', 'Adventure', 'Casual', 'RPG']",2017-03-18,1.99,596570,DV-T
"['Indie', 'RPG']",2017-03-17,9.99,575940,Sungazer Software
"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-17,14.99,603790,Meow Studios
"['Action', 'Indie']",2017-03-17,4.99,568040,Siactro
"['Indie', 'RPG']",2017-03-17,4.99,577030,Sungazer Software
"['Casual', 'Indie']",2017-03-17,1.99,575630,Cleverweek
"['Action', 'Casual', 'Indie']",2017-04-01,1.99,567250,Void games
"['Adventure', 'Indie', 'RPG']",2014-07-11,3.99,596890,Hosted Games
"['Casual', 'Indie', 'Strategy']",2017-03-17,4.99,576380,EJRGames
"['Adventure', 'Indie', 'RPG']",2013-02-27,3.99,596910,Hosted Games
"['Adventure', 'Indie']",2017-03-17,19.99,365160,Parabole
"['Adventure', 'Indie', 'RPG']",2017-03-17,5.99,596540,Hosted Games
"['Casual', 'Indie']",2017-03-17,1.99,498320,Mantis Games
"['Action', 'Indie']",2016-03-16,Free To Play,610100,rebel rabbit
"['Adventure', 'Casual', 'Indie']",2017-03-17,11.99,550990,Studio spektar
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2017-03-17,Free,582890,Alan Edwardes
"['Action', 'RPG']",2017-03-17,59.99,524220,Square Enix
"['Casual', 'Indie']",2017-03-17,9.99,608420,stage-nulla
"['Adventure', 'RPG', 'Strategy']",2017-03-17,9.99,425460,"Arc System Works,TOYBOX Inc."
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-03-17,24.99,492150,The Game Creators
['Indie'],2017-03-16,9.99,583270,"Cosmic Engineers,Alan Hazelden,Benjamin Davis,Tyu"
"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2017-03-16,4.99,565490,100 Plus Games llc
"['Action', 'Adventure', 'Indie']",2017-03-16,0.99,608560,"YarGri,EHTechnology"
['Indie'],2017-03-16,9.99,592120,inSPIRE Games
"['Action', 'Adventure', 'Indie']",2017-03-15,4.99,555260,"Quantum Phoenix Studio,Dennis Esie"
"['Action', 'Casual', 'Indie']",2017-03-16,4.99,555280,EntwicklerX
"['Indie', 'RPG', 'Strategy', 'Early Access']",2017-03-16,14.99,567080,Valravn Games
"['Casual', 'Simulation']",2017-03-16,24.99,515260,Zeichenkraftwerk Jeutter &amp; Schaller GbR
"['Indie', 'RPG']",2017-03-16,14.99,317370,"CINEMAX, s.r.o."
"['Action', 'Indie']",2017-03-16,2.99,578850,rebel rabbit
"['Adventure', 'Indie']",2017-03-16,3.99,477020,Mi'pu'mi Games GmbH
['Simulation'],2017-03-16,44.99,556212,Aerosoft GmbH
['Simulation'],2017-03-16,44.99,556213,Aerosoft GmbH
"['Action', 'Indie', 'Early Access']",2017-03-16,14.99,597170,Doborog Games
"['Action', 'Indie']",2017-03-16,9.99,500790,Traptics
"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2017-03-16,9.99,486690,Maru Project Develop Team
"['Adventure', 'Free to Play']",2018-03-14,14.99,608730,Avallon Alliance
"['Adventure', 'Casual', 'Indie', 'RPG']",2017-03-15,4.99,562640,Amaterasu Software
"['Adventure', 'Casual']",2017-03-15,9.99,605790,ERS G Studios
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",2017-03-15,Free To Play,509560,Spellbook
